,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
8,5,9, 08/05 10,0,8.85434,6.30694,0,0,0,3.08526,17.2782,0,0.120387,0.0875426,18.2465,35.7327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97481,469.903,765.035,0.294647,89.9626,100,1.55898e-05,0.0054633,0.006288,0,-19.9695,0,0.525637,
8,5,10, 08/05 11,0,13.9346,6.64405,0,0,0,3.11006,17.2782,0,0.120387,0.0875426,23.6887,41.1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96892,469.903,765.035,0.299285,89.9626,100,1.58352e-05,0.0054633,0.006288,0,-25.5099,0,0.52113,
8,5,11, 08/05 12,0,16.2805,7.54972,0,0,0,3.12616,17.2782,0,0.120387,0.0875426,26.9563,44.4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95379,469.903,765.035,0.303981,89.9626,100,1.60836e-05,0.0054633,0.006288,0,-29.7656,0,0.509547,
8,5,12, 08/05 13,0,16.4616,7.62558,0,0,0,3.12863,17.2782,0,0.120387,0.0875426,27.2158,44.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96566,469.903,765.035,0.315724,89.9626,100,1.67049e-05,0.0054633,0.006288,0,-32.0847,0,0.518634,
8,5,13, 08/05 14,0,17.3938,8.25056,0,0,0,3.12917,17.2782,0,0.120387,0.0875426,28.7735,46.2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96894,469.903,765.035,0.32042,89.9626,100,1.69534e-05,0.0054633,0.006288,0,-32.2367,0,0.521142,
8,5,14, 08/05 15,0,17.2892,8.38835,0,0,0,3.12684,17.2782,0,0.120387,0.0875426,28.8044,46.2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97344,469.903,765.035,0.325222,89.9626,100,1.72075e-05,0.0054633,0.006288,0,-30.1145,0,0.524585,
8,5,15, 08/05 16,0,16.9153,8.36097,0,0,0,3.1173,17.2782,0,0.120387,0.0875426,28.3936,45.8798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99727,469.903,765.035,0.34947,89.9626,100,1.84904e-05,0.0054633,0.006288,0,-25.6066,0,0.542829,
8,5,16, 08/05 17,0,15.9362,8.17557,0,0,0,3.12005,17.2782,0,0.120387,0.0875426,27.2318,44.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18578,469.903,765.035,0.684855,89.9626,100,3.62357e-05,0.0054633,0.006288,0,-19.287,0,0.687118,
8,5,17, 08/05 18,0,13.2362,6.72271,0,0,0,1.70768,10.7714,0,0.064824,0.0875426,21.6666,32.5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5369,469.903,765.035,1.44754,89.9626,100,7.65896e-05,0.0054633,0.006288,0,-11.5448,0,0.955871,
8,5,18, 08/05 19,0,9.86221,5.54069,0,0,0,1.45601,7.51801,0,0.0555634,0.0875426,16.8589,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68573,469.903,765.035,2.66093,89.9626,100,0.00014079,0.0054633,0.006288,0,-4.09538,0,1.8352,
8,5,19, 08/05 20,0,6.95764,5.0925,0,0,0,2.13213,7.51801,0,0.0555634,0.0875426,14.1823,21.8434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2867,469.903,765.035,2.94748,89.9626,100,0.000155951,0.0054633,0.006288,0,-0.495879,0,9.94938,
8,5,20, 08/05 21,0,3.92808,4.86838,0,0,0,1.62266,5.89131,0,0.0370423,0.0875426,10.4191,16.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6807,469.903,765.035,2.93259,89.9626,100,0.000155163,0.0054633,0.006288,0,0,0,9.48551,
8,5,21, 08/05 22,0,2.58052,4.25889,0,0,0,1.62266,5.89131,0,0.0370423,0.0875426,8.46207,14.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5104,469.903,765.035,2.48327,89.9626,100,0.00013139,0.0054633,0.006288,0,0,0,9.35516,
8,5,22, 08/05 23,0,1.79872,3.34658,0,0,0,0.814626,4.2646,0,0.0185211,0.0875426,5.95993,10.3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4635,469.903,765.035,2.46731,89.9626,100,0.000130545,0.0054633,0.006288,0,0,0,6.25762,
8,5,23, 08/05 24,0.00102575,1.64725,3.24386,0,0,0,0.41061,3.45125,0,0.00926056,0.0875426,5.30275,8.8508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00234,469.903,765.035,2.46613,89.9626,100,0.000130483,0.0054633,0.006288,0,0,0,2.84296,
8,5,24, 08/06 01,0,0.721584,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.48842,4.94893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70787,469.903,765.035,2.48461,89.9626,100,0.000131461,0.0054633,0.006288,0,0,0,1.85215,
8,6,1, 08/06 02,0,0.716999,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.48383,4.94435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69202,469.903,765.035,2.42978,89.9626,100,0.00012856,0.0054633,0.006288,0,0,0,1.84002,
8,6,2, 08/06 03,0,0.712977,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.47981,4.94032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69208,469.903,765.035,2.42978,89.9626,100,0.00012856,0.0054633,0.006288,0,0,0,1.84007,
8,6,3, 08/06 04,0,0.708956,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.47579,4.9363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69202,469.903,765.035,2.42978,89.9626,100,0.00012856,0.0054633,0.006288,0,0,0,1.84002,
8,6,4, 08/06 05,0,0.706891,0.35952,0,0,0,0.41061,3.45125,0,0.00926056,0,1.47702,4.93754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68622,469.903,765.035,2.40168,89.9626,100,0.000127073,0.0054633,0.006288,0,0,0,1.83558,
8,6,5, 08/06 06,0.259277,0.918228,3.28494,0,0,0,0.82122,4.2646,0,0.0185211,0.0875426,5.28367,9.65433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68558,469.903,765.035,2.40168,89.9626,100,0.000127073,0.0054633,0.006288,0,0,0,1.83509,
8,6,6, 08/06 07,0.156779,0.992868,3.29368,0,0,0,0.641489,4.2646,0,0.0185211,0.0875426,5.08482,9.45548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69453,469.903,765.035,2.4262,89.9626,100,0.00012837,0.0054633,0.006288,0,-0.564886,0,1.84194,
8,6,7, 08/06 08,0.00883026,1.4144,3.24081,0,0,0,1.46081,7.51801,0,0.0555634,0.0875426,6.12485,13.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17022,469.903,765.035,1.41652,89.9626,100,7.49482e-05,0.0054633,0.006288,0,-4.86105,0,1.44063,
8,6,8, 08/06 09,0,5.83284,5.81199,0,0,0,3.07471,17.2782,0,0.120387,0.0875426,14.7195,32.2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28701,469.903,765.035,0.325326,89.9626,100,1.7213e-05,0.0054633,0.006288,0,-12.3305,0,0.764602,
8,6,9, 08/06 10,0,10.7382,6.3098,0,0,0,3.07566,17.2782,0,0.120387,0.0875426,20.1237,37.6098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28394,469.903,765.035,0.315138,89.9626,100,1.6674e-05,0.0054633,0.006288,0,-19.8034,0,0.762251,
8,6,10, 08/06 11,0,14.3702,6.81718,0,0,0,3.09662,17.2782,0,0.120387,0.0875426,24.284,41.7701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28916,469.903,765.035,0.32201,89.9626,100,1.70375e-05,0.0054633,0.006288,0,-25.9316,0,0.766243,
8,6,11, 08/06 12,0,16.2943,7.56042,0,0,0,3.11965,17.2782,0,0.120387,0.0875426,26.9744,44.4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25861,469.903,765.035,0.326775,89.9626,100,1.72896e-05,0.0054633,0.006288,0,-30.0474,0,0.742863,
8,6,12, 08/06 13,0,16.6802,7.60736,0,0,0,3.123,17.2782,0,0.120387,0.0875426,27.4106,44.8967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2772,469.903,765.035,0.33389,89.9626,100,1.76661e-05,0.0054633,0.006288,0,-31.9291,0,0.757093,
8,6,13, 08/06 14,0,16.9483,8.21005,0,0,0,3.12186,17.2782,0,0.120387,0.0875426,28.2802,45.7664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28187,469.903,765.035,0.33389,89.9626,100,1.76661e-05,0.0054633,0.006288,0,-32.0082,0,0.760663,
8,6,14, 08/06 15,0,16.3802,8.33526,0,0,0,3.12098,17.2782,0,0.120387,0.0875426,27.8364,45.3225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27802,469.903,765.035,0.33604,89.9626,100,1.77799e-05,0.0054633,0.006288,0,-29.852,0,0.757722,
8,6,15, 08/06 16,0,15.984,8.30515,0,0,0,3.11136,17.2782,0,0.120387,0.0875426,27.4005,44.8866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2995,469.903,765.035,0.353283,89.9626,100,1.86922e-05,0.0054633,0.006288,0,-25.658,0,0.774157,
8,6,16, 08/06 17,0,14.756,8.09849,0,0,0,3.11932,17.2782,0,0.120387,0.0875426,25.9738,43.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34559,469.903,765.035,0.426002,89.9626,100,2.25398e-05,0.0054633,0.006288,0,-19.4134,0,0.809442,
8,6,17, 08/06 18,0,13.2311,6.6664,0,0,0,1.70801,10.7714,0,0.064824,0.0875426,21.6055,32.5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90971,469.903,765.035,1.33488,89.9626,100,7.06286e-05,0.0054633,0.006288,0,-11.5919,0,1.24123,
8,6,18, 08/06 19,0,9.70569,5.47405,0,0,0,1.46541,7.51801,0,0.0555634,0.0875426,16.6452,24.3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52658,469.903,765.035,2.22428,89.9626,100,0.000117686,0.0054633,0.006288,0,-3.8182,0,1.71339,
8,6,19, 08/06 20,0,6.28653,5.05399,0,0,0,2.19725,7.51801,0,0.0555634,0.0875426,13.5378,21.1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6467,469.903,765.035,2.54442,89.9626,100,0.000134625,0.0054633,0.006288,0,-0.40349,0,6.39786,
8,6,20, 08/06 21,0,3.03206,4.7821,0,0,0,1.62266,5.89131,0,0.0370423,0.0875426,9.43682,15.4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7389,469.903,765.035,2.54116,89.9626,100,0.000134453,0.0054633,0.006288,0,0,0,4.17216,
8,6,21, 08/06 22,0,1.99614,4.12742,0,0,0,1.62266,5.89131,0,0.0370423,0.0875426,7.74622,13.7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80694,469.903,765.035,2.4357,89.9626,100,0.000128873,0.0054633,0.006288,0,0,0,4.22424,
8,6,22, 08/06 23,0,1.44781,3.31881,0,0,0,0.814626,4.2646,0,0.0185211,0.0875426,5.58124,9.95191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10185,469.903,765.035,2.43217,89.9626,100,0.000128686,0.0054633,0.006288,0,0,0,2.15371,
8,6,23, 08/06 24,0.0020515,1.29139,3.24114,0,0,0,0.41061,3.45125,0,0.00926056,0.0875426,4.94519,8.49325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70182,469.903,765.035,2.44703,89.9626,100,0.000129472,0.0054633,0.006288,0,0,0,1.84753,
8,6,24, 08/07 01,0,0.717638,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.48447,4.94499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69761,469.903,765.035,2.43537,89.9626,100,0.000128855,0.0054633,0.006288,0,0,0,1.8443,
8,7,1, 08/07 02,0,0.713443,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.48028,4.94079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91126,469.903,765.035,2.87581,89.9626,100,0.000152159,0.0054633,0.006288,0,0,0,2.00783,
8,7,2, 08/07 03,0,0.710265,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.4771,4.93761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91046,469.903,765.035,2.87149,89.9626,100,0.000151931,0.0054633,0.006288,0,0,0,2.00722,
8,7,3, 08/07 04,0,0.707085,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.47392,4.93443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91038,469.903,765.035,2.87149,89.9626,100,0.000151931,0.0054633,0.006288,0,0,0,2.00716,
8,7,4, 08/07 05,0,0.705549,0.35952,0,0,0,0.41061,3.45125,0,0.00926056,0,1.47568,4.93619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90265,469.903,765.035,2.84115,89.9626,100,0.000150325,0.0054633,0.006288,0,0,0,2.00124,
8,7,5, 08/07 06,0.372391,0.727617,3.3131,0,0,0,0.82122,4.2646,0,0.0185211,0.0875426,5.23433,9.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90437,469.903,765.035,2.85009,89.9626,100,0.000150798,0.0054633,0.006288,0,0,0,2.00256,
8,7,6, 08/07 07,0.2005,0.852564,3.30708,0,0,0,0.642722,4.2646,0,0.0185211,0.0875426,5.00287,9.37353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90932,469.903,765.035,2.85865,89.9626,100,0.000151251,0.0054633,0.006288,0,-0.564034,0,2.00635,
8,7,7, 08/07 08,0.0147612,1.41451,3.24214,0,0,0,1.46159,7.51801,0,0.0555634,0.0875426,6.133,13.7941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32948,469.903,765.035,1.8975,89.9626,100,0.000100397,0.0054633,0.006288,0,-4.81349,0,1.56252,
8,7,8, 08/07 09,0,5.13483,5.7074,0,0,0,3.08101,17.2782,0,0.120387,0.0875426,13.9232,31.4094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57384,469.903,765.035,0.328302,89.9626,100,1.73705e-05,0.0054633,0.006288,0,-12.5199,0,0.984148,
8,7,9, 08/07 10,0,9.50836,6.27536,0,0,0,3.08042,17.2782,0,0.120387,0.0875426,18.8641,36.3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55282,469.903,765.035,0.316816,89.9626,100,1.67627e-05,0.0054633,0.006288,0,-20.0493,0,0.968058,
8,7,10, 08/07 11,0,12.9786,6.65386,0,0,0,3.10356,17.2782,0,0.120387,0.0875426,22.736,40.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55748,469.903,765.035,0.316816,89.9626,100,1.67627e-05,0.0054633,0.006288,0,-26.2641,0,0.971626,
8,7,11, 08/07 12,0,13.7776,7.38095,0,0,0,3.12668,17.2782,0,0.120387,0.0875426,24.2853,41.7714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54746,469.903,765.035,0.322476,89.9626,100,1.70622e-05,0.0054633,0.006288,0,-30.6528,0,0.963955,
8,7,12, 08/07 13,0,14.7809,7.45854,0,0,0,3.1319,17.2782,0,0.120387,0.0875426,25.3713,42.8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55198,469.903,765.035,0.331254,89.9626,100,1.75266e-05,0.0054633,0.006288,0,-32.32,0,0.967413,
8,7,13, 08/07 14,0,15.8646,8.14571,0,0,0,3.13574,17.2782,0,0.120387,0.0875426,27.1461,44.6322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54592,469.903,765.035,0.336125,89.9626,100,1.77844e-05,0.0054633,0.006288,0,-32.2608,0,0.962775,
8,7,14, 08/07 15,0,16.0654,8.31387,0,0,0,3.13478,17.2782,0,0.120387,0.0875426,27.514,45.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5597,469.903,765.035,0.333673,89.9626,100,1.76547e-05,0.0054633,0.006288,0,-30.2971,0,0.973322,
8,7,15, 08/07 16,0,15.752,8.29296,0,0,0,3.1277,17.2782,0,0.120387,0.0875426,27.1727,44.6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56657,469.903,765.035,0.339682,89.9626,100,1.79726e-05,0.0054633,0.006288,0,-25.8672,0,0.97858,
8,7,16, 08/07 17,0,14.1893,8.09271,0,0,0,3.12531,17.2782,0,0.120387,0.0875426,25.4073,42.8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60587,469.903,765.035,0.382178,89.9626,100,2.0221e-05,0.0054633,0.006288,0,-19.5716,0,1.00866,
8,7,17, 08/07 18,0,12.1351,6.63983,0,0,0,1.71128,10.7714,0,0.064824,0.0875426,20.4862,31.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8483,469.903,765.035,1.01102,89.9626,100,5.3493e-05,0.0054633,0.006288,0,-11.7655,0,1.19422,
8,7,18, 08/07 19,0,9.06479,5.46783,0,0,0,1.45695,7.51801,0,0.0555634,0.0875426,15.9896,23.6507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76711,469.903,765.035,2.94785,89.9626,100,0.000155971,0.0054633,0.006288,0,-3.94513,0,1.8975,
8,7,19, 08/07 20,0,5.91869,5.05931,0,0,0,2.14605,7.51801,0,0.0555634,0.0875426,13.124,20.7852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40377,469.903,765.035,3.56246,89.9626,100,0.00018849,0.0054633,0.006288,0,-0.345884,0,3.91565,
8,7,20, 08/07 21,0,2.52425,4.73494,0,0,0,1.62266,5.89131,0,0.0370423,0.0875426,8.88185,14.8977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26583,469.903,765.035,3.54645,89.9626,100,0.000187643,0.0054633,0.006288,0,0,0,3.04464,
8,7,21, 08/07 22,0,1.26717,3.98175,0,0,0,1.62266,5.89131,0,0.0370423,0.0875426,6.87157,12.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.318,469.903,765.035,2.87502,89.9626,100,0.000152118,0.0054633,0.006288,0,0,0,3.08457,
8,7,22, 08/07 23,0,0.764488,3.30395,0,0,0,0.814626,4.2646,0,0.0185211,0.0875426,4.88307,9.25373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90654,469.903,765.035,2.8772,89.9626,100,0.000152232,0.0054633,0.006288,0,0,0,2.00422,
8,7,23, 08/07 24,0.00359012,0.710853,3.2383,0,0,0,0.41061,3.45125,0,0.00926056,0.0875426,4.36336,7.91141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91193,469.903,765.035,2.8945,89.9626,100,0.000153148,0.0054633,0.006288,0,0,0,2.00835,
8,7,24, 08/08 01,0,0.709257,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.47609,4.9366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90919,469.903,765.035,2.87825,89.9626,100,0.000152288,0.0054633,0.006288,0,0,0,2.00624,
8,8,1, 08/08 02,0,0.705722,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.47256,4.93307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01153,469.903,765.035,3.11563,89.9626,100,0.000164848,0.0054633,0.006288,0,0,0,2.08458,
8,8,2, 08/08 03,0,0.703191,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.47002,4.93054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01277,469.903,765.035,3.1025,89.9626,100,0.000164153,0.0054633,0.006288,0,0,0,2.08553,
8,8,3, 08/08 04,0,0.699993,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.46683,4.92734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01138,469.903,765.035,3.09915,89.9626,100,0.000163976,0.0054633,0.006288,0,0,0,2.08446,
8,8,4, 08/08 05,0,0.697244,0.35952,0,0,0,0.407313,3.45125,0,0.00926056,0,1.46408,4.92459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00774,469.903,765.035,3.08668,89.9626,100,0.000163316,0.0054633,0.006288,0,0,0,2.08168,
8,8,5, 08/08 06,0.691464,0.691936,3.46285,0,0,0,0.41061,3.45125,0,0.00926056,0.0875426,5.25686,8.80492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00926,469.903,765.035,3.09381,89.9626,100,0.000163694,0.0054633,0.006288,0,0,0,2.08284,
8,8,6, 08/08 07,0.401672,0.691267,3.3631,0,0,0,0.632375,4.2646,0,0.0185211,0.0875426,5.08842,9.45909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01382,469.903,765.035,3.10929,89.9626,100,0.000164513,0.0054633,0.006288,0,-0.452931,0,2.08634,
8,8,7, 08/08 08,0.0543181,1.24215,3.25544,0,0,0,0.492642,4.2646,0,0.0185211,0.0875426,5.04456,9.41523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94163,469.903,765.035,3.2365,89.9626,100,0.000171243,0.0054633,0.006288,0,-4.71786,0,2.03108,
8,8,8, 08/08 09,0.00170958,1.804,3.27658,0,0,0,1.42476,7.51801,0,0.0555634,0.0875426,6.50705,14.1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22006,469.903,765.035,1.21732,89.9626,100,6.44086e-05,0.0054633,0.006288,0,-12.914,0,1.47877,
8,8,9, 08/08 10,0,3.65392,4.52702,0,0,0,1.42459,7.51801,0,0.0555634,0.0875426,9.60553,17.2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01838,469.903,765.035,0.694123,89.9626,100,3.67261e-05,0.0054633,0.006288,0,-20.2308,0,1.32441,
8,8,10, 08/08 11,0,8.1703,5.03726,0,0,0,1.42634,7.51801,0,0.0555634,0.0875426,14.6339,22.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00841,469.903,765.035,0.681833,89.9626,100,3.60758e-05,0.0054633,0.006288,0,-26.1405,3.85087,1.31678,
8,8,11, 08/08 12,0,12.0579,5.5864,0,0,0,1.42116,7.51801,0,0.0555634,0.0875426,19.0655,26.7266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99341,469.903,765.035,0.670322,89.9626,100,3.54668e-05,0.0054633,0.006288,0,-29.5039,2.7839,1.30529,
8,8,12, 08/08 13,0,12.1786,5.72522,0,0,0,0.717017,5.07796,0,0.0277817,0.0875426,18.6208,23.8141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99672,469.903,765.035,0.678398,89.9626,100,3.58941e-05,0.0054633,0.006288,0,-29.06,5.25167,1.30782,
