,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
7,30,6, 07/30 07,0,0,7.82696,0,0,0,0.605199,3.60513,0,0.0185211,0.0875426,8.43215,12.1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24734,470.762,759.729,1.46128,89.9626,100,7.73165e-05,0.0054633,0.006288,0,-0.640847,0,1.49966,
7,30,7, 07/30 08,0.000577415,0,7.82696,0,0,0,1.3201,6.85853,0,0.0555634,0.0875426,9.14764,16.1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29272,470.762,759.729,0.750808,89.9626,100,3.97252e-05,0.0054633,0.006288,0,-5.01194,0,0.768968,
7,30,8, 07/30 09,0,6.63172,7.82706,0,0,0,2.77434,16.6187,0,0.120387,0.0875426,17.2331,34.0598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88229,470.762,759.729,0.280521,89.9626,100,1.48424e-05,0.0054633,0.006288,0,-13.1652,0,0.454824,
7,30,9, 07/30 10,0,12.0901,7.82696,0,0,0,2.78246,16.6187,0,0.120387,0.0875426,22.6995,39.5262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80945,470.762,759.729,0.242365,89.9626,100,1.28235e-05,0.0054633,0.006288,0,-20.7893,0,0.399066,
7,30,10, 07/30 11,0,14.6893,7.86181,0,0,0,2.78891,16.6187,0,0.120387,0.0875426,25.3401,42.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80237,470.762,759.729,0.237704,89.9626,100,1.25769e-05,0.0054633,0.006288,0,-26.5025,0,0.393651,
7,30,11, 07/30 12,0,16.5238,8.09,0,0,0,2.7929,16.6187,0,0.120387,0.0875426,27.4067,44.2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81891,470.762,759.729,0.242575,89.9626,100,1.28346e-05,0.0054633,0.006288,0,-30.3674,0,0.406308,
7,30,12, 07/30 13,0,16.0756,8.2098,0,0,0,2.79577,16.6187,0,0.120387,0.0875426,27.0812,43.9079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79206,470.762,759.729,0.245063,89.9626,100,1.29663e-05,0.0054633,0.006288,0,-32.5555,0,0.385755,
7,30,13, 07/30 14,0,18.7876,8.44743,0,0,0,2.80165,16.6187,0,0.120387,0.0875426,30.0366,46.8633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78856,470.762,759.729,0.247552,89.9626,100,1.3098e-05,0.0054633,0.006288,0,-32.2971,0,0.383079,
7,30,14, 07/30 15,0,19.7448,8.50284,0,0,0,2.81062,16.6187,0,0.120387,0.0875426,31.0582,47.8849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82098,470.762,759.729,0.283373,89.9626,100,1.49932e-05,0.0054633,0.006288,0,-30.3736,0,0.407889,
7,30,15, 07/30 16,0,18.9782,8.51235,0,0,0,2.79777,16.6187,0,0.120387,0.0875426,30.2883,47.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83474,470.762,759.729,0.309687,89.9626,100,1.63856e-05,0.0054633,0.006288,0,-26.2953,0,0.418422,
7,30,16, 07/30 17,0,18.0227,8.51078,0,0,0,2.79552,16.6187,0,0.120387,0.0875426,29.329,46.1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84799,470.762,759.729,0.31207,89.9626,100,1.65116e-05,0.0054633,0.006288,0,-20.2121,0,0.428569,
7,30,17, 07/30 18,0,13.0614,8.51408,0,0,0,1.53185,10.1119,0,0.064824,0.0875426,23.1074,33.3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02441,470.762,759.729,0.533668,89.9626,100,2.82364e-05,0.0054633,0.006288,0,-12.3895,0,0.5636,
7,30,18, 07/30 19,0,9.19463,8.54646,0,0,0,1.29958,6.85853,0,0.0555634,0.0875426,19.0407,26.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85778,470.762,759.729,0.999471,89.9626,100,5.2882e-05,0.0054633,0.006288,0,-4.27261,0,1.20147,
7,30,19, 07/30 20,0,6.72472,8.63684,0,0,0,2.10193,6.85853,0,0.0555634,0.0875426,17.4635,24.4651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29095,470.762,759.729,1.53032,89.9626,100,8.09693e-05,0.0054633,0.006288,0,-0.48924,0,1.53303,
7,30,20, 07/30 21,0,0.397016,8.15415,0,0,0,1.62266,5.23183,0,0.0370423,0.0875426,10.1738,15.5302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64779,470.762,759.729,1.53032,89.9626,100,8.09693e-05,0.0054633,0.006288,0,0,0,1.80617,
7,30,21, 07/30 22,0,0.171687,7.82696,0,0,0,1.62266,5.23183,0,0.0370423,0.0875426,9.6213,14.9777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6646,470.762,759.729,1.47178,89.9626,100,7.7872e-05,0.0054633,0.006288,0,0,0,1.81903,
7,30,22, 07/30 23,0,0.100888,7.82696,0,0,0,0.814626,3.60513,0,0.0185211,0.0875426,8.74247,12.4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27338,470.762,759.729,1.47178,89.9626,100,7.7872e-05,0.0054633,0.006288,0,0,0,1.51959,
7,30,23, 07/30 24,0,0.0487162,7.82696,0,0,0,0.41061,2.79178,0,0.00926056,0.0875426,8.28628,11.1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27884,470.762,759.729,1.47178,89.9626,100,7.7872e-05,0.0054633,0.006288,0,0,0,1.52376,
7,30,24, 07/31 01,0,0,0.58638,0,0,0,0.407313,2.79178,0,0.00926056,0,0.993693,3.79473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27547,470.762,759.729,1.4716,89.9626,100,7.78626e-05,0.0054633,0.006288,0,0,0,1.52119,
7,31,1, 07/31 02,0,0,0.58638,0,0,0,0.407313,2.79178,0,0.00926056,0,0.993693,3.79473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42331,470.762,759.729,1.81763,89.9626,100,9.61706e-05,0.0054633,0.006288,0,0,0,1.63435,
7,31,2, 07/31 03,0,0,0.58638,0,0,0,0.407313,2.79178,0,0.00926056,0,0.993693,3.79473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42263,470.762,759.729,1.81763,89.9626,100,9.61706e-05,0.0054633,0.006288,0,0,0,1.63383,
7,31,3, 07/31 04,0,0,0.58638,0,0,0,0.407313,2.79178,0,0.00926056,0,0.993693,3.79473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4226,470.762,759.729,1.81626,89.9626,100,9.60981e-05,0.0054633,0.006288,0,0,0,1.6338,
7,31,4, 07/31 05,0,0,0.58638,0,0,0,0.41061,2.79178,0,0.00926056,0,0.996991,3.79803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41926,470.762,759.729,1.81147,89.9626,100,9.58448e-05,0.0054633,0.006288,0,0,0,1.63124,
7,31,5, 07/31 06,0,0.00675352,7.82696,0,0,0,0.82122,3.60513,0,0.0185211,0.0875426,8.65493,12.3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41448,470.762,759.729,1.81284,89.9626,100,9.59173e-05,0.0054633,0.006288,0,0,0,1.62759,
7,31,6, 07/31 07,0,0,7.82696,0,0,0,0.630891,3.60513,0,0.0185211,0.0875426,8.45785,12.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41395,470.762,759.729,1.81454,89.9626,100,9.60072e-05,0.0054633,0.006288,0,-0.624594,0,1.62718,
7,31,7, 07/31 08,0,0.0350804,7.82696,0,0,0,1.3317,6.85853,0,0.0555634,0.0875426,9.19373,16.1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15728,470.762,759.729,1.45185,89.9626,100,7.68176e-05,0.0054633,0.006288,0,-3.95538,0,1.43072,
7,31,8, 07/31 09,0,5.30309,7.82827,0,0,0,2.76108,16.6187,0,0.120387,0.0875426,15.8924,32.7191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64126,470.762,759.729,0.581261,89.9626,100,3.07545e-05,0.0054633,0.006288,0,-8.14757,0,1.03575,
7,31,9, 07/31 10,0,10.8605,7.82738,0,0,0,2.73544,16.6187,0,0.120387,0.0875426,21.4233,38.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3891,470.762,759.729,0.383786,89.9626,100,2.03061e-05,0.0054633,0.006288,0,-13.9222,0,0.842744,
7,31,10, 07/31 11,0,13.8042,7.82711,0,0,0,2.75995,16.6187,0,0.120387,0.0875426,24.3912,41.2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3823,470.762,759.729,0.380733,89.9626,100,2.01446e-05,0.0054633,0.006288,0,-24.2574,0,0.837539,
7,31,11, 07/31 12,0,16.1642,8.01086,0,0,0,2.79031,16.6187,0,0.120387,0.0875426,26.9654,43.7921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36484,470.762,759.729,0.383115,89.9626,100,2.02706e-05,0.0054633,0.006288,0,-29.6074,0,0.824175,
7,31,12, 07/31 13,0,16.2465,8.17651,0,0,0,2.7936,16.6187,0,0.120387,0.0875426,27.2166,44.0433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36519,470.762,759.729,0.385604,89.9626,100,2.04023e-05,0.0054633,0.006288,0,-31.1983,0,0.82444,
7,31,13, 07/31 14,0,19.0992,8.43617,0,0,0,2.78752,16.6187,0,0.120387,0.0875426,30.3229,47.1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36004,470.762,759.729,0.392613,89.9626,100,2.07732e-05,0.0054633,0.006288,0,-31.4697,0,0.820502,
7,31,14, 07/31 15,0,19.5413,8.47246,0,0,0,2.77006,16.6187,0,0.120387,0.0875426,30.7839,47.6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33978,470.762,759.729,0.404891,89.9626,100,2.14228e-05,0.0054633,0.006288,0,-29.6282,0,0.804991,
7,31,15, 07/31 16,0,18.9274,8.48251,0,0,0,2.77216,16.6187,0,0.120387,0.0875426,30.1821,47.0087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36163,470.762,759.729,0.490504,89.9626,100,2.59526e-05,0.0054633,0.006288,0,-25.4316,0,0.821717,
7,31,16, 07/31 17,0,18.088,8.48631,0,0,0,2.78261,16.6187,0,0.120387,0.0875426,29.357,46.1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39045,470.762,759.729,0.51914,89.9626,100,2.74677e-05,0.0054633,0.006288,0,-19.25,0,0.843776,
7,31,17, 07/31 18,0,13.0501,8.49082,0,0,0,1.52907,10.1119,0,0.064824,0.0875426,23.0699,33.3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5243,470.762,759.729,0.783258,89.9626,100,4.14422e-05,0.0054633,0.006288,0,-12.0346,0,0.946225,
7,31,18, 07/31 19,0,9.19289,8.52863,0,0,0,1.29895,6.85853,0,0.0555634,0.0875426,19.0205,26.0221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42548,470.762,759.729,2.05949,89.9626,100,0.000108968,0.0054633,0.006288,0,-4.28392,0,1.636,
7,31,19, 07/31 20,0,5.75452,8.63013,0,0,0,2.09233,6.85853,0,0.0555634,0.0875426,16.477,23.4786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53058,470.762,759.729,2.26895,89.9626,100,0.00012005,0.0054633,0.006288,0,-0.488349,0,1.71645,
7,31,20, 07/31 21,0,0.268616,8.02711,0,0,0,1.62266,5.23183,0,0.0370423,0.0875426,9.91838,15.2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53107,470.762,759.729,2.26169,89.9626,100,0.000119666,0.0054633,0.006288,0,0,0,1.71683,
7,31,21, 07/31 22,0,0.168723,7.82696,0,0,0,1.62266,5.23183,0,0.0370423,0.0875426,9.61834,14.9748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4424,470.762,759.729,1.89515,89.9626,100,0.000100273,0.0054633,0.006288,0,0,0,1.64896,
7,31,22, 07/31 23,0,0.0968383,7.82696,0,0,0,0.814626,3.60513,0,0.0185211,0.0875426,8.73842,12.4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44168,470.762,759.729,1.88688,89.9626,100,9.98349e-05,0.0054633,0.006288,0,0,0,1.6484,
7,31,23, 07/31 24,0,0.0495221,7.82696,0,0,0,0.41061,2.79178,0,0.00926056,0.0875426,8.28709,11.1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44728,470.762,759.729,1.90582,89.9626,100,0.000100837,0.0054633,0.006288,0,0,0,1.65269,
7,31,24, 08/01 01,0,0,0.58638,0,0,0,0.407313,3.45125,0,0.00926056,0,0.993693,4.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4438,470.762,759.729,1.88993,89.9626,100,9.99964e-05,0.0054633,0.006288,0,0,0,1.65003,
8,1,1, 08/01 02,0,0,0.58638,0,0,0,0.407313,3.45125,0,0.00926056,0,0.993693,4.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45001,469.903,765.035,1.98626,89.9626,100,0.000105093,0.0054633,0.006288,0,0,0,1.65479,
8,1,2, 08/01 03,0,0,0.58638,0,0,0,0.407313,3.45125,0,0.00926056,0,0.993693,4.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44378,469.903,765.035,1.9689,89.9626,100,0.000104174,0.0054633,0.006288,0,0,0,1.65001,
8,1,3, 08/01 04,0,0,0.58638,0,0,0,0.407313,3.45125,0,0.00926056,0,0.993693,4.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44338,469.903,765.035,1.96621,89.9626,100,0.000104032,0.0054633,0.006288,0,0,0,1.64971,
8,1,4, 08/01 05,0,0,0.58638,0,0,0,0.407313,3.45125,0,0.00926056,0,0.993693,4.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44031,469.903,765.035,1.96107,89.9626,100,0.00010376,0.0054633,0.006288,0,0,0,1.64736,
8,1,5, 08/01 06,0.203533,0,7.82696,0,0,0,0.41061,3.45125,0,0.00926056,0.0875426,8.4411,11.9892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43564,469.903,765.035,1.96803,89.9626,100,0.000104129,0.0054633,0.006288,0,0,0,1.64378,
8,1,6, 08/01 07,0.102132,0,7.82696,0,0,0,0.609155,4.2646,0,0.0185211,0.0875426,8.53824,12.9089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44423,469.903,765.035,1.96968,89.9626,100,0.000104216,0.0054633,0.006288,0,-0.660454,0,1.65036,
8,1,7, 08/01 08,0,0,7.82696,0,0,0,0.44422,4.2646,0,0.0185211,0.0875426,8.27118,12.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84666,469.903,765.035,1.55896,89.9626,100,8.24848e-05,0.0054633,0.006288,0,-4.13567,0,1.19296,
8,1,8, 08/01 09,0.000882949,0.00919042,7.82696,0,0,0,1.26079,7.51801,0,0.0555634,0.0875426,9.09782,16.7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27395,469.903,765.035,0.419035,89.9626,100,2.21711e-05,0.0054633,0.006288,0,-9.01151,0,0.754601,
8,1,9, 08/01 10,0,1.76595,7.83702,0,0,0,1.2665,7.51801,0,0.0555634,0.0875426,10.8695,18.5306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18804,469.903,765.035,0.329357,89.9626,100,1.74263e-05,0.0054633,0.006288,0,-19.6174,0,0.688848,
8,1,10, 08/01 11,0,8.28197,7.84306,0,0,0,1.28226,7.51801,0,0.0555634,0.0875426,17.4073,25.0684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19315,469.903,765.035,0.339521,89.9626,100,1.7964e-05,0.0054633,0.006288,0,-26.4198,1.35744,0.69276,
8,1,11, 08/01 12,0,11.2221,7.8419,0,0,0,1.2904,7.51801,0,0.0555634,0.0875426,20.3544,28.0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19309,469.903,765.035,0.335574,89.9626,100,1.77552e-05,0.0054633,0.006288,0,-29.9824,1.97377,0.692713,
8,1,12, 08/01 13,0,11.7052,7.84216,0,0,0,0.65592,5.07796,0,0.0277817,0.0875426,20.2032,25.3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16982,469.903,765.035,0.349429,89.9626,100,1.84883e-05,0.0054633,0.006288,0,-32.6774,7.28717,0.674901,
8,1,13, 08/01 14,0,12.1495,7.84528,0,0,0,0.6556,5.07796,0,0.0277817,0.0875426,20.6503,25.8436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18672,469.903,765.035,0.352579,89.9626,100,1.8655e-05,0.0054633,0.006288,0,-33.4377,7.60033,0.687834,
8,1,14, 08/01 15,0,12.2103,7.84815,0,0,0,0.649381,5.07796,0,0.0277817,0.0875426,20.7079,25.9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1976,469.903,765.035,0.356028,89.9626,100,1.88374e-05,0.0054633,0.006288,0,-31.2798,5.38499,0.696161,
8,1,15, 08/01 16,0,11.5267,7.85222,0,0,0,0.646563,5.07796,0,0.0277817,0.0875426,20.0255,25.2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18567,469.903,765.035,0.36159,89.9626,100,1.91317e-05,0.0054633,0.006288,0,-27.0786,1.86599,0.687035,
8,1,16, 08/01 17,0,10.1479,7.86215,0,0,0,0.645832,5.07796,0,0.0277817,0.0875426,18.6559,23.8492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22063,469.903,765.035,0.456648,89.9626,100,2.41612e-05,0.0054633,0.006288,0,-21.0305,0,0.713791,
8,1,17, 08/01 18,0,8.06137,7.87367,0,0,0,0.221336,3.45125,0,0.00926056,0.0875426,16.1564,19.7044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43235,469.903,765.035,0.768781,89.9626,100,4.06762e-05,0.0054633,0.006288,0,-12.881,0,0.87585,
8,1,18, 08/01 19,0,1.25035,7.85863,0,0,0,0.220077,3.45125,0,0.00926056,0.0875426,9.32905,12.8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44943,469.903,765.035,2.25408,89.9626,100,0.000119263,0.0054633,0.006288,0,-4.32163,-8.55232,1.65434,
8,1,19, 08/01 20,0,0,0.58638,0,0,0,0.357401,3.45125,0,0.00926056,0,0.943781,4.4043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58236,469.903,765.035,2.40809,89.9626,100,0.000127412,0.0054633,0.006288,0,-0.416148,-3.98709,1.75608,
8,1,20, 08/01 21,0,0,0.58638,0,0,0,0.41061,3.45125,0,0.00926056,0,0.996991,4.45751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68194,469.903,765.035,2.40994,89.9626,100,0.00012751,0.0054633,0.006288,0,0,-4.45641,1.8323,
8,1,21, 08/01 22,0,0,0.58638,0,0,0,0.41061,3.45125,0,0.00926056,0,0.996991,4.45751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43927,469.903,765.035,1.98151,89.9626,100,0.000104842,0.0054633,0.006288,0,0,-4.45641,1.64657,
8,1,22, 08/01 23,0,0,0.58638,0,0,0,0.41061,3.45125,0,0.00926056,0,0.996991,4.45751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43897,469.903,765.035,1.98151,89.9626,100,0.000104842,0.0054633,0.006288,0,0,-1.53416,1.64633,
8,1,23, 08/01 24,0,0,0.58638,0,0,0,0.41061,3.45125,0,0.00926056,0,0.996991,4.45751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44494,469.903,765.035,1.98888,89.9626,100,0.000105232,0.0054633,0.006288,0,0,0,1.6509,
8,1,24, 08/02 01,0,0,0.58638,0,0,0,0.407313,3.45125,0,0.00926056,0,0.993693,4.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44868,469.903,765.035,1.97551,89.9626,100,0.000104524,0.0054633,0.006288,1.48e-06,0,0,1.65376,
8,2,1, 08/02 02,0,0,0.58638,0,0,0,0.407313,3.45125,0,0.00926056,0,0.993693,4.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72236,469.903,765.035,2.51362,89.9626,100,0.000132996,0.0054633,0.006288,0,0,0,1.86324,
8,2,2, 08/02 03,0,0,0.58638,0,0,0,0.407313,3.45125,0,0.00926056,0,0.993693,4.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72186,469.903,765.035,2.5102,89.9626,100,0.000132815,0.0054633,0.006288,0,0,0,1.86286,
8,2,3, 08/02 04,0,0,0.58638,0,0,0,0.407313,3.45125,0,0.00926056,0,0.993693,4.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72165,469.903,765.035,2.50708,89.9626,100,0.00013265,0.0054633,0.006288,0,0,0,1.8627,
8,2,4, 08/02 05,0,0,0.58638,0,0,0,0.407313,3.45125,0,0.00926056,0,0.993693,4.45421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71691,469.903,765.035,2.49594,89.9626,100,0.00013206,0.0054633,0.006288,0,0,0,1.85907,
8,2,5, 08/02 06,0,0,0.58638,0,0,0,0.41061,3.45125,0,0.00926056,0,0.996991,4.45751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71723,469.903,765.035,2.49594,89.9626,100,0.00013206,0.0054633,0.006288,0,0,0,1.85932,
8,2,6, 08/02 07,0,0,0.58638,0,0,0,0.319744,3.45125,0,0.00926056,0,0.906125,4.36664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71938,469.903,765.035,2.50801,89.9626,100,0.000132699,0.0054633,0.006288,0,-0.514816,0,1.86096,
8,2,7, 08/02 08,0,0,0.58638,0,0,0,0.226322,3.45125,0,0.00926056,0,0.812702,4.27322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88586,469.903,765.035,1.28029,89.9626,100,6.77402e-05,0.0054633,0.006288,0,-3.48324,0,1.22297,
8,2,8, 08/02 09,0,0,0.58638,0,0,0,0.218886,3.45125,0,0.00926056,0,0.805267,4.26578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07355,469.903,765.035,0.390063,89.9626,100,2.06382e-05,0.0054633,0.006288,0,-7.50862,0,0.601211,
8,2,9, 08/02 10,0,0.170949,0.58638,0,0,0,0.216395,3.45125,0,0.00926056,0,0.973724,4.43424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99775,469.903,765.035,0.28853,89.9626,100,1.52661e-05,0.0054633,0.006288,0,-16.5861,0,0.543192,
